review_title,cust_rating,cust_review_text,date_experience,comment_length,sentiment
Awful trainers,1,awful trainer bubble burst little reason waste money consider price,2023-04-21T01:36:23.000Z,91,-0.46249999999999997
Nice job on the Run The Jewls dunks…,1,nice job run jewls dunk drop morning nike canada take,2023-04-20T21:23:09.000Z,91,0.2222222222222222
Yes purchased pair of trainers on line…,1,yes purchase pair trainer line march faulty standard send back email time refund nike say cant find problem shall take trade standard negligence poor customer liase,2023-04-20T17:53:57.000Z,249,-0.13333333333333333
Terrible experience please do not do big order on here,1,definitely worst site ive ever use im absolutely fume customer support order item inside packageparcel item inside onewhich pair kid airforce contact support say weigh package absolute lie receive item use love nike certainly purchase nike store anymore situation wish could give star rat feel dont even deserve star,2023-04-20T01:11:00.000Z,521,0.016326530612244882
F..k the nike with those trans sick…,1,fk nike trans sick people never ever buy nike brand burn stuff f disgust,2023-04-20T00:49:09.000Z,140,-0.8571428571428572
Nike discriminates against WOMEN!!!!,1,never buy anything nike business love converse shoe thank god didnt buy new pair see pure disrespect nike woman never buy converse nike nolonger owner lady gent please aware vile company also own jordan converse hurley let show stand blatant disrespect let see pander keep sale,2023-04-19T02:41:58.000Z,475,0.2001082251082251
Nike doesn’t care about there members,1,order pair dunk via nike february make expect take upto day deliver date get confirmation deliver mid march werent look steal courier service evri make complaint advise reorder would compensate inconvenience reorder get next opportunity nee pair take another day arrive today call get undisclosed compensation probably spec various call make nike nike member year month year purchase pair trainer look customer disgust disgust,2023-04-18T11:51:29.000Z,832,-0.2375
Will not be buying Nike for any of my…,1,buy nike family self stop wake rubbishhiring man ambassador nike woman,2023-04-17T19:22:33.000Z,143,0.0
This company can improve by listening…,1,company improve listen customer,2023-04-16T18:32:16.000Z,56,0.0
New soccer cleats for my kid are…,3,new soccer cleat kid great fell apart month,2023-04-16T17:32:47.000Z,71,0.4681818181818182
Bought Airforce1 trainers October £130…,1,buy airforce trainer october choose worst delivery company evri leave trainer behind bin rain turkey return day later trainer go refund payment verbally give online date use online ask code reply,2023-04-16T16:33:34.000Z,331,-0.35
0 stars Nike you are going down just…,1,star nike go like budlight real woman right represent u,2023-04-16T13:18:50.000Z,114,0.09809027777777778
Good all round service,5,good round service fast delivery quality product,2023-04-15T17:23:35.000Z,59,0.2333333333333333
DO NOT BUY ANYTHING FROM NIKE DIRECTLY,1,buy anything nike directly absolute disgrace experience order trainer make one delivery attempt supposedly wasnt phone call anything dont even know even try deliver hear nothing day track order say deliver back nike contact say oh sorry stock refund ecommerce company immediately put something back sale one delivery attempt didnt even attempt redelivery try contact customer support helpful either explanation give didnt want trainer get steal might come back stock guarantee anything time best could offer promo code like would make everything id track trainer age cant find anywhere incredibly frustrate find hard ever see ever buy anything nike lose loyal customer,2023-04-15T13:28:48.000Z,1111,-0.014393939393939393
If I could give zero stars I would,1,could give zero star wouldnever spend money nike woman watch flat chested man prance wear sport bra embarrass quite frankly disgust character woman insult many prominent female athlete could give opportunity instead give man womanface refer female anatomy barbie pouch dress like year old girl fun woman speak tell insult tell u kind inclusive never,2023-04-15T09:06:47.000Z,567,-0.0025000000000000022
Fast delivery,5,fast delivery,2023-04-14T12:45:04.000Z,13,0.2
A multi-billion dollar company scamming its customers,1,flat refuse refund return item claim arrive warehouse even though accord track number deliver almost month ago even proof delivery provide refuse refund multibillion dollar company prey customer absolute scammer never buy,2023-04-14T07:53:07.000Z,368,0.084375
